tenure_months,monthly_spend,support_calls,usage_hours,contract_months,late_payments,churn
24.0,123.83474,2.0,48.870293,1.0,3.0,1.0
7.0,135.07216,1.0,55.119698,1.0,0.0,1.0
44.0,73.77583,3.0,52.356564,12.0,2.0,1.0
2.0,51.636185,2.0,47.93909,12.0,0.0,0.0
17.0,25.716316,3.0,24.183525,12.0,1.0,0.0
15.0,96.84077,2.0,53.521847,24.0,1.0,0.0
21.0,138.28304,3.0,14.731823,1.0,1.0,0.0
55.0,108.12544,1.0,36.56078,1.0,0.0,0.0
44.0,61.242317,1.0,59.784107,24.0,2.0,0.0
72.0,103.575485,2.0,73.79375,12.0,2.0,0.0
26.0,128.1689,1.0,96.98832,24.0,1.0,0.0
67.0,81.85791,3.0,41.43492,12.0,1.0,0.0
4.0,126.56731,4.0,32.697506,1.0,2.0,1.0
37.0,70.94826,0.0,60.44567,24.0,1.0,0.0
58.0,65.30574,3.0,87.399376,1.0,0.0,0.0
39.0,95.78852,0.0,80.6549,12.0,4.0,0.0
68.0,80.40923,0.0,29.298416,1.0,3.0,1.0
23.0,147.02455,2.0,47.189816,12.0,0.0,0.0
3.0,87.13062,1.0,67.00735,12.0,1.0,0.0
56.0,70.072365,2.0,68.394226,1.0,1.0,0.0
5.0,71.34136,2.0,61.83724,24.0,1.0,0.0
56.0,91.23219,0.0,41.02503,1.0,3.0,0.0
53.0,66.138565,3.0,61.659306,12.0,1.0,0.0
61.0,113.97786,1.0,68.58701,1.0,1.0,0.0
35.0,69.48618,4.0,31.359598,12.0,0.0,0.0
65.0,69.93877,3.0,76.60472,12.0,1.0,0.0
13.0,100.20652,4.0,69.83919,12.0,2.0,1.0
32.0,27.910093,2.0,35.16077,12.0,1.0,0.0
9.0,105.19614,1.0,68.4982,24.0,1.0,0.0
56.0,85.646385,3.0,66.262276,24.0,1.0,0.0
52.0,78.893394,1.0,67.023056,24.0,0.0,0.0
59.0,113.50289,1.0,81.51946,1.0,1.0,0.0
56.0,118.57325,1.0,49.790764,12.0,1.0,0.0
23.0,130.01392,1.0,56.630424,1.0,0.0,0.0
5.0,68.7244,4.0,1.0,1.0,2.0,1.0
67.0,62.5149,0.0,72.31645,12.0,1.0,0.0
36.0,112.86447,0.0,70.39173,12.0,1.0,0.0
7.0,95.63463,2.0,77.12069,12.0,0.0,0.0
67.0,102.1342,5.0,31.266392,12.0,1.0,0.0
72.0,92.21798,2.0,69.240906,12.0,0.0,0.0
33.0,120.450096,5.0,70.374985,24.0,1.0,1.0
56.0,44.705315,4.0,36.981667,1.0,4.0,1.0
3.0,92.24258,3.0,71.119286,1.0,1.0,1.0
7.0,40.553234,0.0,59.260815,1.0,2.0,0.0
20.0,72.94275,4.0,16.039764,1.0,1.0,0.0
48.0,106.3192,1.0,61.689617,24.0,0.0,0.0
10.0,84.09931,2.0,34.65586,1.0,1.0,1.0
3.0,69.3469,2.0,16.481361,1.0,1.0,0.0
49.0,135.0461,1.0,57.331066,12.0,4.0,0.0
56.0,120.46735,7.0,48.693386,1.0,2.0,1.0
54.0,88.4178,1.0,78.07627,12.0,0.0,0.0
58.0,143.50691,2.0,53.634384,24.0,0.0,0.0
58.0,75.16749,1.0,65.57039,12.0,0.0,0.0
44.0,122.44948,5.0,60.176186,12.0,0.0,1.0
38.0,41.83171,4.0,70.41914,12.0,1.0,1.0
62.0,57.153023,1.0,32.271854,24.0,5.0,0.0
26.0,63.951126,4.0,53.970734,1.0,1.0,0.0
8.0,33.7567,2.0,47.185284,12.0,0.0,1.0
55.0,85.23463,3.0,63.07367,12.0,1.0,0.0
20.0,44.993816,3.0,55.11626,12.0,1.0,0.0
71.0,102.44417,2.0,37.719242,1.0,1.0,0.0
30.0,44.712006,0.0,43.24133,12.0,1.0,0.0
62.0,36.055813,3.0,82.970055,24.0,2.0,0.0
4.0,145.98128,2.0,16.112978,12.0,1.0,0.0
48.0,105.57124,1.0,64.187294,1.0,1.0,0.0
33.0,141.73862,3.0,74.828926,1.0,0.0,1.0
34.0,83.68541,3.0,61.576744,12.0,0.0,0.0
20.0,24.34232,2.0,89.420166,12.0,2.0,0.0
70.0,94.66825,1.0,68.77031,24.0,0.0,0.0
29.0,92.582756,2.0,57.682476,12.0,1.0,0.0
62.0,21.946829,3.0,40.66541,1.0,0.0,0.0
31.0,131.96147,1.0,58.05335,24.0,1.0,0.0
4.0,100.59619,2.0,63.63364,12.0,1.0,0.0
64.0,116.80985,2.0,50.070007,12.0,0.0,1.0
14.0,84.20975,0.0,35.143467,12.0,4.0,0.0
20.0,100.39232,3.0,25.915546,1.0,1.0,1.0
62.0,53.471085,3.0,53.708138,1.0,1.0,0.0
65.0,146.58852,1.0,20.393677,1.0,2.0,0.0
67.0,72.0936,3.0,40.569145,1.0,1.0,0.0
31.0,41.10246,1.0,1.3651906,12.0,3.0,1.0
55.0,27.269005,4.0,66.66037,1.0,0.0,0.0
24.0,102.702354,3.0,73.08093,24.0,1.0,0.0
54.0,147.83939,4.0,51.57896,1.0,4.0,1.0
37.0,136.45328,0.0,86.62918,12.0,0.0,0.0
4.0,111.27359,3.0,76.94774,12.0,2.0,0.0
31.0,148.77773,2.0,59.595715,1.0,0.0,0.0
34.0,113.967674,1.0,47.735714,12.0,2.0,0.0
19.0,64.102646,1.0,43.01204,24.0,3.0,0.0
27.0,98.158356,0.0,61.24982,24.0,0.0,0.0
37.0,30.369663,1.0,47.175465,1.0,3.0,0.0
4.0,48.818726,1.0,60.964603,12.0,2.0,0.0
11.0,74.28023,0.0,62.449074,1.0,2.0,0.0
56.0,46.236404,0.0,45.408417,12.0,1.0,0.0
26.0,143.95514,2.0,71.91572,1.0,1.0,0.0
44.0,149.42767,4.0,45.428974,24.0,1.0,0.0
41.0,68.22167,4.0,50.42677,12.0,1.0,0.0
40.0,112.19977,3.0,30.449509,1.0,0.0,1.0
30.0,73.01019,1.0,44.587666,24.0,1.0,0.0
35.0,38.136196,4.0,93.16397,12.0,0.0,0.0
60.0,63.80049,1.0,31.99227,1.0,0.0,0.0
70.0,50.33832,4.0,58.754246,24.0,1.0,0.0
19.0,62.65017,4.0,40.910175,12.0,2.0,1.0
49.0,47.95282,0.0,5.72197,12.0,0.0,0.0
70.0,34.604866,4.0,61.17941,1.0,1.0,0.0
1.0,48.265697,2.0,38.877514,1.0,0.0,1.0
57.0,137.74841,1.0,56.380825,1.0,2.0,1.0
36.0,31.078817,0.0,69.79438,24.0,0.0,0.0
70.0,62.218365,1.0,54.691967,1.0,2.0,0.0
42.0,88.69849,5.0,56.565975,12.0,2.0,1.0
61.0,66.08665,3.0,32.6412,24.0,1.0,1.0
12.0,87.288925,1.0,64.136505,24.0,2.0,1.0
11.0,25.644608,4.0,46.206318,24.0,1.0,0.0
67.0,104.31405,1.0,10.031427,24.0,1.0,0.0
38.0,93.25224,2.0,66.54489,24.0,1.0,0.0
41.0,108.52561,1.0,72.65966,24.0,2.0,0.0
13.0,93.743515,5.0,79.62245,12.0,1.0,1.0
17.0,76.92747,1.0,93.41646,1.0,1.0,0.0
59.0,65.5184,1.0,65.47069,1.0,0.0,0.0
22.0,49.436573,4.0,60.27944,12.0,3.0,0.0
43.0,85.008804,2.0,71.830956,1.0,0.0,0.0
23.0,23.386818,2.0,32.260098,1.0,0.0,0.0
19.0,62.671307,2.0,16.560612,1.0,2.0,0.0
12.0,108.1234,3.0,40.459824,12.0,0.0,0.0
67.0,34.133217,3.0,75.54488,1.0,2.0,0.0
68.0,28.175861,3.0,36.77802,1.0,2.0,0.0
9.0,104.78322,6.0,59.31221,12.0,0.0,0.0
26.0,71.71072,0.0,61.465946,1.0,3.0,1.0
41.0,124.23725,4.0,54.885303,12.0,3.0,0.0
28.0,141.85046,2.0,24.447353,1.0,3.0,1.0
52.0,144.41525,3.0,56.854115,12.0,0.0,0.0
19.0,75.32707,1.0,41.56893,24.0,0.0,0.0
5.0,54.362537,1.0,84.05722,1.0,3.0,0.0
25.0,99.11979,3.0,72.73757,24.0,2.0,0.0
44.0,101.66508,3.0,42.27414,24.0,0.0,0.0
14.0,100.90484,3.0,85.31473,24.0,2.0,0.0
59.0,61.83122,3.0,56.87423,24.0,1.0,0.0
1.0,28.287725,2.0,16.56727,12.0,2.0,1.0
5.0,47.30063,1.0,48.433895,1.0,0.0,0.0
37.0,40.074524,2.0,82.70556,1.0,2.0,0.0
37.0,36.107044,4.0,33.60323,1.0,1.0,0.0
22.0,140.41682,2.0,48.6352,12.0,2.0,0.0
19.0,21.800194,2.0,22.803074,24.0,0.0,0.0
6.0,98.24151,0.0,25.97734,1.0,0.0,0.0
48.0,143.1716,0.0,33.315205,12.0,0.0,1.0
28.0,66.80691,3.0,25.452036,24.0,0.0,0.0
9.0,88.52275,2.0,37.634518,1.0,2.0,1.0
29.0,110.45187,0.0,84.76566,1.0,2.0,0.0
68.0,61.23206,1.0,49.27855,1.0,1.0,0.0
19.0,82.09476,4.0,65.710434,1.0,1.0,1.0
65.0,126.22337,3.0,71.83138,12.0,1.0,0.0
19.0,116.89624,4.0,27.83127,12.0,1.0,1.0
14.0,125.09843,1.0,33.36975,12.0,1.0,0.0
19.0,148.35422,2.0,65.316376,1.0,1.0,1.0
24.0,68.14257,4.0,37.31434,12.0,0.0,0.0
9.0,117.121864,2.0,63.991745,1.0,0.0,0.0
43.0,98.36199,2.0,83.54645,12.0,0.0,0.0
25.0,106.65862,5.0,20.892342,1.0,0.0,1.0
52.0,116.18361,1.0,42.861317,24.0,1.0,0.0
36.0,117.46507,1.0,46.034573,12.0,2.0,0.0
32.0,135.14687,2.0,39.47267,1.0,1.0,0.0
34.0,65.41182,6.0,37.84052,12.0,1.0,1.0
12.0,104.952576,0.0,40.157585,12.0,0.0,0.0
52.0,56.437756,3.0,49.694984,24.0,3.0,0.0
8.0,97.29393,4.0,53.297695,24.0,1.0,0.0
52.0,117.65277,0.0,69.068214,1.0,1.0,0.0
72.0,122.83014,1.0,49.497627,12.0,0.0,0.0
56.0,74.61619,0.0,72.3635,1.0,1.0,0.0
33.0,86.13363,5.0,38.163998,12.0,1.0,0.0
23.0,63.400482,0.0,25.972744,1.0,0.0,0.0
63.0,41.974724,2.0,43.90492,12.0,3.0,0.0
19.0,53.867264,3.0,59.24985,24.0,1.0,0.0
35.0,138.5778,1.0,67.209335,1.0,1.0,0.0
56.0,60.166042,4.0,79.20467,24.0,0.0,0.0
67.0,146.71872,0.0,55.804005,1.0,1.0,0.0
67.0,51.39215,1.0,65.06052,24.0,0.0,0.0
7.0,113.999245,0.0,77.37559,24.0,3.0,1.0
65.0,94.60743,2.0,34.415062,1.0,0.0,0.0
9.0,110.59311,0.0,45.79718,1.0,0.0,1.0
43.0,103.71453,0.0,105.41827,12.0,2.0,0.0
67.0,111.87732,1.0,67.12778,12.0,1.0,0.0
48.0,137.72112,0.0,60.214005,1.0,1.0,0.0
69.0,93.25104,2.0,67.87382,24.0,2.0,0.0
25.0,28.820341,1.0,23.286457,24.0,3.0,0.0
23.0,55.207306,1.0,37.063473,24.0,0.0,0.0
24.0,112.06847,4.0,29.754042,1.0,0.0,0.0
26.0,84.2297,2.0,58.372166,12.0,1.0,0.0
50.0,91.31176,0.0,42.620678,1.0,1.0,0.0
33.0,97.55546,2.0,51.90777,1.0,2.0,1.0
54.0,69.741806,1.0,43.779675,1.0,2.0,0.0
30.0,120.606415,2.0,17.471882,1.0,1.0,1.0
23.0,114.05953,0.0,67.69953,12.0,2.0,0.0
14.0,112.858925,3.0,14.756071,1.0,0.0,1.0
40.0,112.990326,2.0,35.447063,1.0,3.0,0.0
65.0,135.74654,2.0,23.690554,12.0,2.0,1.0
62.0,97.40106,2.0,32.405178,12.0,0.0,0.0
19.0,145.71939,3.0,54.03717,24.0,1.0,1.0
35.0,35.49505,0.0,74.70046,12.0,1.0,0.0
51.0,102.15467,3.0,18.7801,1.0,0.0,0.0
45.0,113.200455,2.0,38.85584,12.0,0.0,0.0
5.0,82.03865,1.0,15.0191145,12.0,2.0,1.0
43.0,57.46709,1.0,37.891758,1.0,1.0,0.0
3.0,91.50487,3.0,51.43784,1.0,5.0,1.0
9.0,67.4172,2.0,65.34155,24.0,2.0,0.0
48.0,138.18613,0.0,7.6287603,1.0,0.0,0.0
8.0,66.38301,6.0,61.011036,1.0,1.0,0.0
25.0,42.841908,3.0,30.5472,1.0,1.0,1.0
43.0,94.93059,5.0,25.676184,24.0,0.0,0.0
48.0,71.479034,1.0,51.349754,12.0,0.0,0.0
33.0,32.46676,0.0,62.542927,24.0,2.0,0.0
7.0,93.429504,3.0,47.990906,24.0,0.0,0.0
58.0,89.92004,2.0,28.137386,24.0,1.0,0.0
69.0,42.51562,3.0,47.98038,1.0,0.0,0.0
64.0,97.69296,2.0,35.49643,1.0,0.0,1.0
54.0,93.75667,3.0,62.08065,24.0,1.0,0.0
29.0,120.56964,1.0,71.50716,24.0,1.0,0.0
64.0,67.00409,3.0,70.22924,24.0,1.0,0.0
36.0,52.338737,2.0,49.60503,24.0,0.0,0.0
10.0,143.65858,6.0,72.45322,12.0,3.0,0.0
62.0,92.958275,3.0,29.580395,12.0,0.0,0.0
24.0,23.528194,1.0,85.657326,12.0,2.0,0.0
68.0,126.69252,2.0,29.468359,12.0,0.0,1.0
27.0,45.57855,5.0,9.397616,1.0,0.0,1.0
63.0,122.18472,1.0,77.30873,1.0,5.0,0.0
39.0,111.67111,4.0,35.79731,1.0,0.0,1.0
34.0,145.94579,3.0,52.334778,1.0,3.0,1.0
22.0,145.52531,3.0,29.383839,1.0,0.0,1.0
61.0,55.67338,2.0,97.27207,12.0,2.0,0.0
5.0,119.63844,2.0,86.436356,12.0,0.0,0.0
34.0,61.191162,2.0,80.931076,12.0,4.0,0.0
27.0,101.79573,3.0,51.767155,12.0,2.0,1.0
40.0,97.70699,5.0,69.61398,12.0,0.0,0.0
19.0,27.090656,2.0,48.938957,12.0,0.0,0.0
48.0,20.673628,2.0,72.44402,12.0,1.0,0.0
28.0,27.509321,2.0,41.78781,1.0,2.0,0.0
14.0,36.632465,2.0,81.69409,12.0,0.0,0.0
15.0,53.494823,3.0,40.782555,24.0,1.0,1.0
51.0,137.90417,1.0,43.05418,1.0,1.0,0.0
19.0,87.42225,2.0,40.669422,24.0,1.0,0.0
23.0,123.595924,0.0,53.84905,1.0,3.0,0.0
46.0,128.98053,2.0,42.236084,12.0,1.0,0.0
24.0,115.5426,1.0,59.74511,24.0,0.0,0.0
28.0,70.880066,3.0,40.38026,12.0,0.0,1.0
18.0,132.30173,2.0,65.81577,12.0,2.0,0.0
25.0,116.46647,1.0,80.36734,12.0,1.0,0.0
50.0,116.60969,2.0,51.55094,1.0,1.0,1.0
39.0,137.20467,2.0,94.36657,12.0,0.0,0.0
72.0,97.82625,1.0,72.55059,12.0,2.0,0.0
56.0,88.714676,0.0,92.76473,1.0,2.0,1.0
2.0,135.72113,3.0,48.77602,1.0,1.0,1.0
28.0,79.080025,3.0,16.770817,24.0,0.0,0.0
21.0,125.50419,3.0,35.877254,1.0,1.0,0.0
43.0,27.000027,5.0,37.917267,24.0,1.0,0.0
20.0,20.167692,4.0,30.939491,1.0,1.0,0.0
70.0,88.678024,1.0,6.0819073,1.0,1.0,1.0
22.0,29.569546,1.0,70.492935,12.0,1.0,0.0
38.0,146.95059,0.0,12.799617,12.0,0.0,1.0
9.0,20.715153,3.0,68.57758,12.0,0.0,0.0
66.0,113.35945,0.0,93.711,1.0,2.0,0.0
66.0,51.64001,2.0,34.433334,12.0,0.0,0.0
58.0,145.78175,1.0,57.75141,12.0,1.0,0.0
26.0,69.60042,2.0,42.027355,1.0,0.0,0.0
5.0,23.546844,1.0,66.54152,12.0,2.0,0.0
52.0,23.50165,2.0,26.111784,1.0,0.0,0.0
31.0,91.93854,4.0,47.364178,1.0,1.0,1.0
72.0,148.27255,0.0,72.42361,1.0,1.0,0.0
51.0,147.37056,2.0,49.02259,1.0,1.0,0.0
39.0,63.845486,3.0,17.427446,24.0,0.0,0.0
72.0,82.75147,1.0,74.83307,24.0,1.0,0.0
58.0,33.059254,5.0,24.080482,1.0,1.0,0.0
34.0,87.88299,0.0,51.574684,1.0,1.0,0.0
2.0,97.961205,0.0,61.652885,24.0,3.0,0.0
7.0,52.638016,2.0,52.397007,1.0,0.0,0.0
32.0,99.574875,3.0,100.74874,1.0,2.0,0.0
41.0,136.96005,1.0,64.67627,12.0,1.0,0.0
3.0,20.124193,3.0,45.953,1.0,3.0,1.0
10.0,49.76139,1.0,62.053257,12.0,1.0,0.0
51.0,47.289543,1.0,54.19889,24.0,0.0,0.0
55.0,36.105206,1.0,50.88739,12.0,0.0,0.0
3.0,41.59316,3.0,54.875744,12.0,2.0,0.0
37.0,101.36863,2.0,41.31826,1.0,0.0,0.0
6.0,33.35027,1.0,54.258034,1.0,1.0,0.0
53.0,116.00911,1.0,39.89018,24.0,2.0,1.0
61.0,135.31294,1.0,12.076075,24.0,1.0,0.0
63.0,140.4564,2.0,72.80401,24.0,0.0,0.0
44.0,105.82285,1.0,38.691044,1.0,0.0,0.0
46.0,45.661533,3.0,52.82774,24.0,1.0,0.0
67.0,31.088554,4.0,34.791553,1.0,0.0,0.0
45.0,50.163242,1.0,35.395275,12.0,1.0,0.0
33.0,145.05443,1.0,29.220217,12.0,3.0,0.0
55.0,145.10487,3.0,68.96594,12.0,0.0,1.0
43.0,69.64945,0.0,73.79443,12.0,0.0,0.0
61.0,62.3529,4.0,50.518692,12.0,1.0,0.0
38.0,86.30138,2.0,39.266846,24.0,3.0,0.0
63.0,57.919453,2.0,16.1386,1.0,1.0,0.0
4.0,147.35612,0.0,65.90862,1.0,1.0,1.0
3.0,48.75878,2.0,36.468857,12.0,1.0,0.0
8.0,67.98855,3.0,27.654787,1.0,1.0,1.0
41.0,75.818214,1.0,50.58527,1.0,0.0,0.0
52.0,36.258324,2.0,43.317486,1.0,1.0,0.0
16.0,69.76723,2.0,19.638916,1.0,0.0,0.0
12.0,131.375,1.0,22.385588,12.0,1.0,0.0
62.0,38.24693,1.0,56.73086,24.0,1.0,0.0
55.0,95.92285,2.0,36.886173,24.0,2.0,0.0
47.0,72.86283,2.0,60.20517,12.0,3.0,0.0
36.0,42.169773,1.0,52.930626,1.0,2.0,0.0
31.0,21.6037,1.0,70.950836,12.0,0.0,0.0
2.0,55.53463,4.0,33.357098,12.0,0.0,0.0
14.0,28.037766,2.0,54.654358,24.0,0.0,0.0
65.0,68.979904,3.0,62.76549,12.0,0.0,0.0
25.0,125.32728,0.0,37.47565,12.0,2.0,1.0
51.0,113.55908,0.0,72.54407,1.0,0.0,0.0
51.0,143.15988,2.0,16.674446,24.0,4.0,0.0
23.0,75.512,2.0,33.34118,24.0,1.0,0.0
15.0,112.01418,1.0,15.926245,1.0,3.0,1.0
50.0,106.49442,2.0,35.2825,24.0,0.0,0.0
7.0,48.21602,2.0,46.908318,1.0,0.0,1.0
36.0,59.465725,3.0,66.63001,1.0,1.0,0.0
64.0,88.87784,1.0,46.89419,24.0,0.0,0.0
52.0,123.56545,2.0,38.092525,12.0,1.0,1.0
56.0,80.03565,3.0,19.015545,1.0,2.0,0.0
6.0,49.6064,1.0,25.716427,1.0,1.0,0.0
15.0,149.15054,2.0,56.20412,1.0,4.0,0.0
20.0,35.025246,3.0,67.6291,1.0,1.0,0.0
22.0,144.26556,0.0,41.615562,12.0,1.0,1.0
14.0,125.17602,3.0,74.22029,1.0,0.0,0.0
70.0,129.05615,2.0,31.001652,12.0,3.0,0.0
12.0,123.33929,3.0,42.189186,12.0,2.0,1.0
51.0,47.06222,2.0,43.877087,12.0,0.0,0.0
43.0,102.23571,5.0,80.58827,24.0,1.0,0.0
44.0,118.37747,3.0,52.673183,1.0,2.0,0.0
16.0,116.939156,4.0,14.031344,1.0,0.0,1.0
23.0,55.303497,1.0,69.03309,1.0,3.0,0.0
44.0,43.54552,4.0,86.91855,1.0,1.0,0.0
22.0,62.655987,1.0,45.005184,12.0,0.0,0.0
50.0,82.37978,7.0,32.058353,1.0,1.0,1.0
3.0,94.5915,3.0,67.28515,12.0,0.0,1.0
6.0,128.80354,4.0,89.28529,24.0,0.0,0.0
53.0,119.97445,1.0,66.97463,1.0,3.0,0.0
45.0,107.89957,3.0,17.539873,1.0,0.0,0.0
4.0,54.25361,0.0,65.093636,24.0,0.0,0.0
65.0,82.25446,2.0,58.08415,24.0,2.0,0.0
1.0,63.606663,0.0,30.907394,1.0,0.0,0.0
69.0,50.540665,1.0,75.77636,12.0,0.0,0.0
53.0,21.331898,4.0,58.76702,1.0,2.0,0.0
72.0,64.13006,3.0,76.29917,12.0,1.0,0.0
69.0,53.295116,2.0,28.770477,12.0,2.0,0.0
23.0,94.347305,3.0,57.975555,1.0,2.0,1.0
55.0,28.09923,4.0,32.098106,1.0,2.0,0.0
16.0,55.16755,1.0,54.95334,12.0,0.0,1.0
34.0,25.820034,3.0,79.54451,12.0,1.0,0.0
18.0,103.38433,1.0,21.471645,24.0,2.0,0.0
35.0,93.86464,1.0,22.619976,12.0,2.0,0.0
63.0,63.872402,1.0,69.1095,24.0,1.0,0.0
32.0,39.1535,1.0,49.717545,12.0,4.0,0.0
7.0,144.52957,2.0,73.42526,12.0,1.0,0.0
24.0,95.971016,3.0,33.854305,1.0,0.0,1.0
57.0,108.28474,0.0,51.02381,1.0,2.0,0.0
38.0,89.07534,0.0,63.762577,12.0,1.0,0.0
41.0,124.84932,3.0,54.204002,1.0,0.0,0.0
32.0,136.5294,6.0,14.225054,1.0,1.0,1.0
22.0,69.75237,5.0,106.451965,1.0,0.0,0.0
44.0,109.70329,3.0,54.24649,24.0,0.0,0.0
46.0,49.885372,2.0,23.191658,12.0,1.0,0.0
65.0,104.74116,2.0,56.283997,24.0,0.0,0.0
45.0,71.89023,1.0,58.5829,24.0,1.0,0.0
72.0,20.881607,2.0,69.87847,12.0,1.0,0.0
60.0,144.21863,1.0,68.5429,12.0,2.0,1.0
6.0,132.8974,0.0,45.72311,12.0,2.0,0.0
29.0,57.80875,1.0,15.558406,12.0,2.0,0.0
28.0,149.70845,3.0,59.22726,24.0,1.0,1.0
1.0,61.226597,3.0,17.151678,24.0,1.0,1.0
14.0,79.64974,0.0,74.30489,12.0,4.0,0.0
55.0,130.66368,6.0,35.34484,24.0,1.0,0.0
26.0,59.597527,0.0,62.699207,12.0,2.0,0.0
11.0,78.57024,0.0,36.876625,1.0,0.0,0.0
21.0,106.52633,3.0,40.159286,1.0,1.0,1.0
20.0,36.96078,2.0,33.980602,1.0,2.0,0.0
13.0,74.90555,1.0,64.32163,1.0,2.0,0.0
8.0,60.223293,3.0,37.57306,12.0,0.0,0.0
56.0,107.98066,1.0,65.37064,1.0,1.0,0.0
60.0,37.67602,1.0,38.09619,24.0,0.0,0.0
36.0,50.255093,1.0,45.371635,1.0,1.0,1.0
45.0,112.478905,3.0,50.7113,1.0,1.0,1.0
67.0,40.30917,4.0,53.07643,12.0,0.0,0.0
61.0,74.8625,2.0,31.515913,1.0,1.0,0.0
3.0,112.67449,3.0,64.07616,1.0,2.0,1.0
69.0,119.51089,3.0,44.573215,1.0,1.0,0.0
5.0,32.334553,1.0,60.878014,12.0,2.0,0.0
2.0,130.75943,3.0,49.675434,1.0,3.0,0.0
30.0,114.1164,5.0,61.729076,12.0,0.0,0.0
54.0,64.1083,2.0,41.773167,1.0,0.0,0.0
6.0,119.29437,3.0,34.20804,1.0,1.0,0.0
22.0,114.678856,7.0,58.537167,1.0,0.0,1.0
19.0,98.11586,4.0,40.125324,1.0,2.0,1.0
29.0,92.602554,2.0,79.17573,24.0,0.0,0.0
71.0,115.51145,1.0,51.353134,12.0,3.0,0.0
24.0,149.9038,1.0,22.527374,12.0,1.0,0.0
16.0,95.21179,0.0,38.29068,24.0,3.0,0.0
9.0,125.13332,2.0,30.013908,1.0,0.0,1.0
15.0,116.755585,0.0,71.458374,24.0,2.0,0.0
10.0,131.2551,1.0,65.47081,12.0,1.0,0.0
42.0,144.08823,3.0,48.779133,12.0,2.0,0.0
31.0,45.10082,0.0,55.801476,24.0,1.0,0.0
36.0,41.509754,2.0,48.24641,1.0,3.0,1.0
60.0,96.22574,1.0,67.20804,12.0,1.0,1.0
42.0,78.408356,1.0,60.396633,12.0,1.0,0.0
12.0,94.19395,2.0,63.999516,12.0,1.0,1.0
28.0,123.74555,1.0,46.163082,1.0,2.0,0.0
23.0,141.12288,3.0,37.368805,1.0,1.0,1.0
60.0,74.26406,4.0,63.30126,24.0,0.0,0.0
23.0,113.331245,3.0,81.02681,12.0,0.0,1.0
10.0,45.583893,3.0,72.12021,1.0,1.0,0.0
53.0,89.49175,4.0,81.63317,1.0,2.0,0.0
31.0,22.834621,2.0,53.24064,12.0,3.0,0.0
7.0,85.48757,3.0,30.600178,1.0,0.0,1.0
50.0,90.89374,0.0,32.376255,1.0,1.0,0.0
16.0,115.607895,2.0,77.5914,24.0,1.0,0.0
63.0,104.43302,4.0,12.761129,1.0,1.0,0.0
60.0,66.591576,2.0,80.09513,1.0,1.0,0.0
27.0,20.745018,4.0,34.247307,12.0,0.0,0.0
41.0,35.013165,1.0,88.4678,1.0,3.0,0.0
41.0,146.49788,1.0,48.587963,1.0,1.0,1.0
48.0,139.9033,1.0,64.451416,12.0,1.0,0.0
5.0,62.26211,1.0,97.70093,12.0,1.0,0.0
24.0,53.650883,2.0,43.397045,12.0,0.0,0.0
13.0,76.734116,1.0,43.06134,24.0,1.0,0.0
51.0,109.69221,0.0,36.103214,24.0,2.0,0.0
5.0,66.387596,4.0,29.964334,12.0,0.0,0.0
38.0,28.7482,1.0,43.403515,12.0,1.0,0.0
53.0,72.363365,0.0,38.903183,24.0,1.0,0.0
69.0,53.876568,0.0,24.994862,1.0,2.0,0.0
21.0,62.240902,3.0,45.79038,12.0,0.0,0.0
1.0,41.18444,0.0,58.99573,1.0,1.0,0.0
53.0,105.64921,4.0,32.08189,1.0,1.0,1.0
1.0,88.46202,2.0,46.751003,24.0,0.0,0.0
5.0,55.212204,2.0,78.13009,1.0,2.0,0.0
72.0,92.00212,4.0,21.609377,1.0,1.0,0.0
63.0,84.05202,1.0,88.63335,1.0,3.0,0.0
51.0,123.47673,1.0,36.519527,12.0,0.0,0.0
61.0,144.27795,3.0,54.01808,24.0,0.0,0.0
6.0,36.987167,3.0,75.58326,1.0,0.0,1.0
7.0,134.90875,1.0,81.686806,24.0,1.0,1.0
22.0,111.623604,2.0,59.396416,12.0,1.0,0.0
2.0,110.03196,2.0,36.10989,24.0,3.0,1.0
64.0,68.65912,1.0,34.343773,24.0,3.0,0.0
5.0,64.70807,2.0,38.50215,1.0,0.0,1.0
40.0,20.733133,0.0,87.78513,24.0,2.0,0.0
62.0,147.68663,2.0,42.33709,1.0,0.0,0.0
53.0,98.84576,2.0,56.47255,12.0,0.0,0.0
17.0,72.30272,5.0,29.124855,1.0,3.0,1.0
34.0,90.68995,4.0,26.873121,1.0,0.0,0.0
40.0,25.268515,1.0,50.527843,24.0,1.0,0.0
56.0,42.574623,2.0,43.50511,24.0,1.0,0.0
31.0,101.03679,3.0,44.965885,12.0,1.0,0.0
21.0,86.85403,3.0,20.418604,24.0,2.0,0.0
58.0,122.319725,4.0,48.530254,1.0,2.0,1.0
64.0,105.63655,2.0,80.985405,1.0,0.0,0.0
36.0,98.18664,2.0,32.93924,24.0,0.0,0.0
3.0,125.98454,2.0,67.94871,1.0,2.0,0.0
37.0,28.874205,2.0,1.0,24.0,0.0,0.0
65.0,109.815285,4.0,33.953094,1.0,3.0,1.0
72.0,113.026794,2.0,11.792187,1.0,2.0,0.0
29.0,55.771263,2.0,74.724075,1.0,0.0,0.0
11.0,45.434452,0.0,67.575554,1.0,2.0,1.0
42.0,47.800823,0.0,29.313335,1.0,3.0,0.0
